"","AF308158","AY366207","AY366208","AY366209","AY800279","AY863024","CYMRNA","FJ822136","GQ179646","GQ179647","JF930326","JF930327","JF937699","JX524226","KM288842","KM288843","KM288844","KM288845","KM288846","KM288847","KM365479","KP090203","KT717325","KU159093","KU697313","KU854929","KU854931","KX196173","KX883791","KY348771","LC107515","LC107517","LC128411","LC155795","MF978248","MG210801","MH423501","Hylocereus_polyrhizus_SRR11190795__NC_002815","Hylocereus_polyrhizus_SRR11190795__NC_006059","Hylocereus_polyrhizus_SRR11190795__NC_011659","Hylocereus_polyrhizus_SRR11190795__NC_024458","Hylocereus_polyrhizus_SRR11190796__NC_002815","Hylocereus_polyrhizus_SRR11190796__NC_006059","Hylocereus_polyrhizus_SRR11190796__NC_011659","Hylocereus_polyrhizus_SRR11190796__NC_024458","Hylocereus_polyrhizus_SRR11190797__NC_002815","Hylocereus_polyrhizus_SRR11190797__NC_006059","Hylocereus_polyrhizus_SRR11190797__NC_011659","Hylocereus_polyrhizus_SRR11190797__NC_024458","Hylocereus_polyrhizus_SRR11190798__NC_002815","Hylocereus_polyrhizus_SRR11190798__NC_006059","Hylocereus_polyrhizus_SRR11190798__NC_011659","Hylocereus_polyrhizus_SRR11190798__NC_024458","Hylocereus_polyrhizus_SRR11190801__NC_002815","Hylocereus_polyrhizus_SRR11190801__NC_006059","Hylocereus_polyrhizus_SRR11190801__NC_011659","Hylocereus_polyrhizus_SRR11190801__NC_024458","Hylocereus_polyrhizus_SRR11190802__NC_002815","Hylocereus_polyrhizus_SRR11190802__NC_006059","Hylocereus_polyrhizus_SRR11190802__NC_011659","Hylocereus_polyrhizus_SRR11190802__NC_024458","Hylocereus_undatus_SRR11190791__NC_002815","Hylocereus_undatus_SRR11190791__NC_024458","Hylocereus_undatus_SRR11190792__NC_002815","Hylocereus_undatus_SRR11190792__NC_024458","Hylocereus_undatus_SRR11190793__NC_002815","Hylocereus_undatus_SRR11190793__NC_024458","Hylocereus_undatus_SRR11190799__NC_002815","Hylocereus_undatus_SRR11190799__NC_024458","Hylocereus_undatus_SRR11190800__NC_002815","Hylocereus_undatus_SRR11190800__NC_024458","Hylocereus_undatus_SRR11603182__NC_002815","Hylocereus_undatus_SRR11603182__NC_024458","Hylocereus_undatus_SRR11603183__NC_002815","Hylocereus_undatus_SRR11603183__NC_011659","Hylocereus_undatus_SRR11603183__NC_024458","Hylocereus_undatus_SRR11603184__NC_002815","Hylocereus_undatus_SRR11603184__NC_011659","Hylocereus_undatus_SRR11603184__NC_024458","Hylocereus_undatus_SRR11603186__NC_002815","Hylocereus_undatus_SRR11603186__NC_006059","Hylocereus_undatus_SRR11603186__NC_024458","Hylocereus_undatus_SRR11603187__NC_002815","Hylocereus_undatus_SRR11603187__NC_006059","Hylocereus_undatus_SRR11603187__NC_011659","Hylocereus_undatus_SRR11603187__NC_024458","Hylocereus_undatus_SRR11603189__NC_002815","Hylocereus_undatus_SRR11603189__NC_006059","Hylocereus_undatus_SRR11603189__NC_011659","Hylocereus_undatus_SRR11603189__NC_024458","Hylocereus_undatus_SRR11603190__NC_002815","Hylocereus_undatus_SRR11603190__NC_006059","Hylocereus_undatus_SRR11603190__NC_024458","Hylocereus_undatus_SRR11603191__NC_002815","Hylocereus_undatus_SRR11603191__NC_006059","Hylocereus_undatus_SRR11603191__NC_024458","Schlumbergera_truncata_15H02_sty__NC_002815","Schlumbergera_truncata_15H03_pol__NC_002815","Schlumbergera_truncata_15H03_pol__NC_006059","Schlumbergera_truncata_15H03_pol__NC_011659","Schlumbergera_truncata_15H03_sty__NC_002815_a","Schlumbergera_truncata_15H03_sty__NC_002815_b","Schlumbergera_truncata_15H03_sty__NC_006059_a","Schlumbergera_truncata_15H03_sty__NC_006059_b","Schlumbergera_truncata_15H03_sty__NC_011659","Schlumbergera_truncata_15H04_pet__NC_002815","Schlumbergera_truncata_15H04_pet__NC_006059","Schlumbergera_truncata_15H04_pol__NC_002815","Schlumbergera_truncata_15H04_pol__NC_006059","Schlumbergera_truncata_15H04_sty__NC_002815","Schlumbergera_truncata_15H04_sty__NC_006059","Schlumbergera_truncata_15H05_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_002815","Schlumbergera_truncata_15H06_pol__NC_006059","Schlumbergera_truncata_15H06_pol__NC_011659","Schlumbergera_truncata_15H06_sty__NC_002815","Schlumbergera_truncata_15H06_sty__NC_006059","Schlumbergera_truncata_15H06_sty__NC_011659","Schlumbergera_truncata_19JSF_sty__NC_002815","Schlumbergera_truncata_19JSF_sty__NC_006059"
"Schlumbergera_truncata_15H02_sty__NC_002815",0.151515151515152,0.303030303030303,0.272727272727273,0.393939393939394,0.515151515151515,0.424242424242424,0.53030303030303,0.409090909090909,0.424242424242424,0.424242424242424,0.272727272727273,0.363636363636364,0.257575757575758,0.484848484848485,0.272727272727273,0.25,0.272727272727273,0.257575757575758,0.272727272727273,0.233333333333333,0.121212121212121,0.287878787878788,0.46969696969697,0.46969696969697,0.484848484848485,0.318181818181818,0.378787878787879,0.545454545454545,0.272727272727273,0.378787878787879,0.424242424242424,0.5,0.121212121212121,0.5,0.424242424242424,0.363636363636364,0.424242424242424,0.121212121212121,0.454545454545455,0.292307692307692,0.363636363636364,0.121212121212121,0.283018867924528,0.292307692307692,0.348484848484849,0.121212121212121,0.278688524590164,0.292307692307692,0.348484848484849,0.123076923076923,0.257575757575758,0.283333333333333,0.363636363636364,0.123076923076923,0.257575757575758,0.283333333333333,0.363636363636364,0.121212121212121,0.272727272727273,0.272727272727273,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.363636363636364,0.121212121212121,0.287878787878788,0.363636363636364,0.121212121212121,0.276923076923077,0.363636363636364,0.123076923076923,0.246153846153846,0.363636363636364,0.136363636363636,0.257575757575758,0.285714285714286,0.363636363636364,0.136363636363636,0.257575757575758,0.303030303030303,0.363636363636364,0.136363636363636,0.246153846153846,0.363636363636364,0.136363636363636,0.257575757575758,0.363636363636364,0,0.0757575757575758,0.454545454545455,NA,0.0757575757575758,0.0757575757575758,0.454545454545455,0.454545454545455,NA,0.0909090909090909,0.454545454545455,0.0909090909090909,0.571428571428571,0.0909090909090909,0.454545454545455,NA,0.0909090909090909,0.454545454545455,0.5,0.0909090909090909,0.454545454545455,0.5,0.0923076923076923,0.5
"Schlumbergera_truncata_15H03_pol__NC_002815",0.0461610927932171,0.314217633042097,0.27095455260261,0.359752223634053,0.457995058242146,0.447496749024707,0.466826538768985,0.445636274987811,0.445221066319896,0.447334200260078,0.26805096743747,0.305686459315112,0.220541902961563,0.454310205401908,0.265315315315315,0.290598290598291,0.264414414414414,0.276126126126126,0.210810810810811,0.222222222222222,0.0364864864864865,0.313216560509554,0.456042031523643,0.457267950963222,0.450174825174825,0.313105639396346,0.35864040660737,0.46353322528363,0.220541902961563,0.359911054637865,0.441796368352789,0.438557128063514,0.0404896421845574,0.454132448016774,0.469750889679715,0.311918233254243,0.440598082236307,0.035160448334101,0.249702734839477,0.302624979100485,0.305709023941068,0.0329517326732673,0.255378096479791,0.311816019032514,0.305287356321839,0.0284189040665725,0.259144350097975,0.311331133113311,0.305014568317743,0.0349378881987578,0.260835549992177,0.288940940271039,0.30146144278607,0.0348421216363354,0.262678599466164,0.287487420328749,0.301488833746898,0.0314005907041816,0.266624744537023,0.311947931194793,0.298814722395508,0.0402509947964493,0.30526638089406,0.0242741551642075,0.311154949784792,0.0384201629014907,0.307585354549668,0.0397918579736762,0.305126243305279,0.0399938706711615,0.305219654063983,0.0374347959496778,0.300405742821473,0.0280432398558671,0.309706758663949,0.300842170929507,0.0353846153846154,0.290118313614398,0.300296550647729,0.0393120393120393,0.263863216266174,0.304861217604662,0.0291307752545027,0.264877300613497,0.291160312968204,0.304387849033446,0.0391945896095911,0.263901689708141,0.302553396499117,0.304601226993865,0.0395202214362602,0.263717632552404,0.304848112918073,0.0384378843788438,0.263918794217164,0.303538461538462,0.0757575757575758,0,0.0172413793103448,0,0,0,0.0190217391304348,0.0156739811912226,0,0.0183908045977011,0.0165094339622642,0.0183992640294388,0.0203389830508475,0.0183992640294388,0.0193798449612403,0.0349588065018927,0.0183542367696543,0.0186335403726708,0,0.0164236377590177,0.0140562248995984,0,0.0101785155026621,0.157303370786517
"Schlumbergera_truncata_15H03_pol__NC_006059",0.0804195804195804,0.212543554006969,0.121951219512195,0.24390243902439,0.412186379928315,0.428571428571429,0.435540069686411,0.43205574912892,0.439024390243902,0.435540069686411,0.111498257839721,0.195121951219512,0.101045296167247,0.421602787456446,0.118918918918919,0.121212121212121,0.118918918918919,0.135135135135135,0.108108108108108,0.121212121212121,0.0324324324324324,0.213286713286713,0.43010752688172,0.43010752688172,0.415770609318996,0.205574912891986,0.24390243902439,0.421602787456446,0.104529616724739,0.247386759581882,0.449477351916376,0.372822299651568,0.0452961672473868,0.401433691756272,0.43205574912892,0.209183673469388,0.418118466898955,0.0422535211267606,0.11400651465798,0.217514124293785,0.201101928374656,0.031700288184438,0.121019108280255,0.220994475138122,0.201101928374656,0.0315186246418338,0.111111111111111,0.220994475138122,0.201101928374656,0.0321637426900585,0.0884146341463415,0.202857142857143,0.195530726256983,0.032258064516129,0.0966666666666667,0.201149425287356,0.194986072423398,0.0314285714285714,0.127725856697819,0.218836565096953,0.196078431372549,0.0311614730878187,0.206611570247934,0.027027027027027,0.214285714285714,0.0286532951289398,0.215384615384615,0.0311614730878187,0.206611570247934,0.0311614730878187,0.206611570247934,0.0313390313390313,0.194986072423398,0.0230547550432277,0.220994475138122,0.194986072423398,0.0286532951289398,0.206896551724138,0.194986072423398,0.037037037037037,0.116022099447514,0.201657458563536,0.0397727272727273,0.115384615384615,0.203488372093023,0.201657458563536,0.0368271954674221,0.115384615384615,0.218487394957983,0.201657458563536,0.04,0.115702479338843,0.201657458563536,0.0422535211267606,0.116022099447514,0.201101928374656,0.454545454545455,0.0172413793103448,0,NA,0.0117647058823529,0.0120481927710843,0,0,NA,0.0243161094224924,0.0287769784172662,0.0275229357798165,0.0423280423280423,0.0245398773006135,0.043956043956044,0.0571428571428571,0.0263157894736842,0.0260586319218241,0,0.0234604105571848,0.0217391304347826,0,0.0151057401812689,0.0866141732283465
"Schlumbergera_truncata_15H03_pol__NC_011659",0.0740740740740741,0.0740740740740741,0.185185185185185,0.259259259259259,0.296296296296296,0.148148148148148,0.259259259259259,0.185185185185185,0.111111111111111,0.148148148148148,0.111111111111111,0.111111111111111,0.111111111111111,0.296296296296296,0.111111111111111,NA,0.0740740740740741,0.222222222222222,0.148148148148148,NA,0.037037037037037,0.111111111111111,0.259259259259259,0.296296296296296,0.296296296296296,0.111111111111111,0.259259259259259,0.148148148148148,0.111111111111111,0.259259259259259,0.259259259259259,0.259259259259259,0.037037037037037,0.296296296296296,0.259259259259259,0.111111111111111,0.111111111111111,0.037037037037037,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.111111111111111,0.0769230769230769,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.111111111111111,0.08,0.0769230769230769,0.0740740740740741,0.111111111111111,0.08,0.0769230769230769,0.0740740740740741,0.111111111111111,0.185185185185185,0.04,0.0740740740740741,0.111111111111111,0.0416666666666667,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.111111111111111,0.0740740740740741,0.0769230769230769,0.0740740740740741,0.0740740740740741,0.0769230769230769,0.0740740740740741,0.0740740740740741,0.0769230769230769,0.037037037037037,0.111111111111111,0.111111111111111,0.0384615384615385,0.111111111111111,0.08,0.111111111111111,0.037037037037037,0.111111111111111,0.0740740740740741,0.111111111111111,0.037037037037037,0.111111111111111,0.111111111111111,0.037037037037037,0.111111111111111,0.111111111111111,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,NA,0,NA,0.037037037037037,0,NA,NA,0,NA,NA,0,NA
"Schlumbergera_truncata_15H03_sty__NC_002815_a",0.0461828463713478,0.313940549992052,0.270925110132159,0.359821996185633,0.457707928659721,0.447299934938191,0.466954712754041,0.44560091071719,0.445022771633051,0.447137280416396,0.267862763613472,0.305830583058306,0.220173364854216,0.454442466418514,0.264772214704556,0.290301441677588,0.263870094722598,0.276048714479026,0.210193955796121,0.221494102228047,0.0356337392873252,0.312938177182919,0.455756089013492,0.456982652882425,0.449711387091132,0.312986806549038,0.35886840432295,0.463347388906909,0.220330969267139,0.36013986013986,0.441758598312784,0.437920911759627,0.040194693044434,0.453671328671329,0.469893169310456,0.31208911614317,0.440559440559441,0.0348747887540329,0.249583630739948,0.302325581395349,0.305849838783971,0.0328122581643708,0.255298337137268,0.311537851134741,0.305427782888684,0.0282752120640905,0.25906566481542,0.311055197358075,0.305154955507825,0.0347988193257729,0.260719874804382,0.288464758078018,0.301602115414528,0.0347027699968876,0.262604052143867,0.287009063444109,0.301629169899147,0.0312597200622084,0.266593268323372,0.311676228872693,0.29895459510064,0.0401102265768524,0.305253484453975,0.0241269841269841,0.311322447514804,0.0382900199907735,0.307727975270479,0.0396509491733007,0.305113288426209,0.0398528510116493,0.3052067381317,0.037292817679558,0.300546448087432,0.027895314214073,0.309273497567864,0.300982992666563,0.0352416128039397,0.289693128752502,0.300437226733292,0.0391705069124424,0.263563501849568,0.305001534212949,0.0291353383458647,0.264538898266073,0.290736421192936,0.304528012279355,0.0390528905289053,0.263562317504226,0.302153648344584,0.304741445450361,0.0393785571450546,0.263377023901311,0.304988488104375,0.0384437951714593,0.263579012155716,0.303678620901955,0.0757575757575758,0,0.0117647058823529,0,0,0,0.0138888888888889,0.00964630225080386,0,0.0183767228177642,0.0143884892086331,0.0183851692967673,0.0173611111111111,0.0183851692967673,0.0156862745098039,0.0349588065018927,0.0182012847965739,0.0167714884696017,0,0.0162701458173446,0.0121951219512195,0,0.0101737361089372,0.157303370786517
"Schlumbergera_truncata_15H03_sty__NC_002815_b",0.0459191696807674,0.314071951607768,0.27122381477398,0.360019099156454,0.457920792079208,0.447629907151002,0.46739304598622,0.445765472312704,0.445349405440626,0.447467014171689,0.268315739719553,0.305900865460268,0.220416535184601,0.454943273905997,0.26606334841629,0.290766208251473,0.265158371040724,0.27737556561086,0.210407239819005,0.222003929273084,0.0352941176470588,0.313068453805649,0.455964912280702,0.45719298245614,0.449912434325744,0.313116841770137,0.359064141333758,0.463862270586325,0.220574313663616,0.360337418430686,0.441917140536149,0.438450899031812,0.0399245520276643,0.453702082968668,0.469768195817799,0.312179956108266,0.44071661237785,0.0349015990159902,0.25023832221163,0.302446380697051,0.305918524212144,0.0328325847916989,0.255753223437245,0.311665607120153,0.305495855081363,0.0282929896259038,0.259525756336877,0.311181102362205,0.305222734254992,0.0348258706467662,0.261121553884712,0.288732394366197,0.301666407101698,0.0347297928671546,0.263050314465409,0.287275172297865,0.301693335404692,0.031284046692607,0.267044559911825,0.311801242236025,0.299015778784565,0.0401471038921238,0.305321269743904,0.0241461477362987,0.31141060197664,0.038313586705647,0.307799442896936,0.0396874042292369,0.305180870631514,0.0398895366676895,0.305274455688439,0.0373214559975426,0.30060966077849,0.0279171894604768,0.309553739786298,0.301046711451336,0.0352687509625751,0.289913159652639,0.300500312695435,0.0390468870099923,0.263961740203641,0.305069124423963,0.0290014108794482,0.264976958525346,0.290957624290958,0.304595051483018,0.0390769230769231,0.264,0.30238171869971,0.30480872637886,0.0392549261083744,0.263815992590306,0.305056093437836,0.0381714637525012,0.264017252002465,0.30374479889043,0.0757575757575758,0,0.0120481927710843,0,0,0,0.0142045454545455,0.0099009900990099,0,0.0183767228177642,0.0145985401459854,0.0183851692967673,0.0177304964539007,0.0183851692967673,0.0160642570281124,0.0349588065018927,0.0182180036742192,0.0170212765957447,0,0.0162851436472576,0.0123711340206186,0,0.0101785155026621,0.157303370786517
"Schlumbergera_truncata_15H03_sty__NC_006059_a",0.0833333333333333,0.214532871972318,0.131487889273356,0.242214532871972,0.408759124087591,0.41522491349481,0.418685121107266,0.41522491349481,0.422145328719723,0.422145328719723,0.117647058823529,0.186851211072664,0.110726643598616,0.401384083044983,0.120603015075377,0.135802469135802,0.125628140703518,0.135678391959799,0.110552763819095,0.123456790123457,0.0301507537688442,0.208333333333333,0.423357664233577,0.423357664233577,0.412408759124088,0.207612456747405,0.245674740484429,0.41522491349481,0.114186851211073,0.249134948096886,0.43598615916955,0.352941176470588,0.0484429065743945,0.401459854014599,0.418685121107266,0.197183098591549,0.404844290657439,0.0434782608695652,0.101818181818182,0.215686274509804,0.189041095890411,0.0315186246418338,0.116197183098592,0.219178082191781,0.187335092348285,0.03125,0.101818181818182,0.211488250652742,0.185378590078329,0.0319767441860465,0.101796407185629,0.19672131147541,0.177718832891247,0.0321637426900585,0.109271523178808,0.194594594594595,0.177248677248677,0.0313390313390313,0.137704918032787,0.206806282722513,0.177718832891247,0.032520325203252,0.19047619047619,0.029585798816568,0.220833333333333,0.0313390313390313,0.204334365325077,0.032171581769437,0.18798955613577,0.0331491712707182,0.19047619047619,0.032345013477089,0.177718832891247,0.029810298102981,0.214099216710183,0.177718832891247,0.029810298102981,0.198369565217391,0.177718832891247,0.0432432432432432,0.117801047120419,0.18586387434555,0.0456989247311828,0.1171875,0.198910081743869,0.18586387434555,0.0428954423592493,0.1171875,0.211081794195251,0.18586387434555,0.046070460704607,0.117493472584856,0.18586387434555,0.048,0.115485564304462,0.185378590078329,0.454545454545455,0.0190217391304348,0,NA,0.0138888888888889,0.0142045454545455,0,0,NA,0.0286532951289398,0.029585798816568,0.031700288184438,0.0422535211267606,0.0289017341040462,0.0483870967741935,0.0736842105263158,0.0303867403314917,0.027027027027027,0,0.0277008310249307,0.0245901639344262,0,0.02,0.0760869565217391
"Schlumbergera_truncata_15H03_sty__NC_006059_b",0.08203125,0.206225680933852,0.108949416342412,0.237354085603113,0.411290322580645,0.416342412451362,0.416342412451362,0.416342412451362,0.424124513618677,0.424124513618677,0.105058365758755,0.186770428015564,0.101167315175097,0.412451361867704,0.110497237569061,0.109375,0.104972375690608,0.132596685082873,0.110497237569061,0.125,0.0331491712707182,0.20703125,0.415322580645161,0.415322580645161,0.403225806451613,0.198443579766537,0.237354085603113,0.408560311284047,0.105058365758755,0.24124513618677,0.439688715953307,0.361867704280156,0.0428015564202335,0.411290322580645,0.416342412451362,0.198952879581152,0.404669260700389,0.036697247706422,0.0909090909090909,0.200626959247649,0.17737003058104,0.022508038585209,0.104417670682731,0.204892966360856,0.176119402985075,0.0222929936305732,0.0912863070539419,0.202985074626866,0.176119402985075,0.0228758169934641,0.0802675585284281,0.18266253869969,0.16969696969697,0.0230263157894737,0.0861423220973783,0.183229813664596,0.169184290030211,0.0222929936305732,0.118959107806691,0.197604790419162,0.16969696969697,0.0246153846153846,0.17910447761194,0.0198675496688742,0.208333333333333,0.0191693290734824,0.189473684210526,0.0246153846153846,0.17910447761194,0.0246913580246914,0.17910447761194,0.0247678018575851,0.169184290030211,0.0218068535825545,0.202985074626866,0.169184290030211,0.0218068535825545,0.191950464396285,0.169184290030211,0.0371517027863777,0.0988023952095808,0.176646706586826,0.0401234567901235,0.0982142857142857,0.18944099378882,0.176646706586826,0.0369230769230769,0.0982142857142857,0.198795180722892,0.176646706586826,0.0403726708074534,0.0985074626865672,0.176646706586826,0.0428134556574924,0.0960960960960961,0.176119402985075,0.454545454545455,0.0156739811912226,0,NA,0.00964630225080386,0.0099009900990099,0,0,NA,0.0232558139534884,0.0258899676375405,0.0267558528428094,0.0334928229665072,0.023489932885906,0.0384615384615385,0.0649350649350649,0.0254777070063694,0.0245398773006135,0,0.0223642172523962,0.0214723926380368,0,0.0131578947368421,0.0641025641025641
"Schlumbergera_truncata_15H03_sty__NC_011659",0.0769230769230769,0.0769230769230769,0.179487179487179,0.282051282051282,0.333333333333333,0.205128205128205,0.41025641025641,0.230769230769231,0.179487179487179,0.205128205128205,0.128205128205128,0.179487179487179,0.153846153846154,0.333333333333333,0.128205128205128,NA,0.102564102564103,0.205128205128205,0.179487179487179,NA,0.0512820512820513,0.102564102564103,0.282051282051282,0.307692307692308,0.307692307692308,0.102564102564103,0.282051282051282,0.230769230769231,0.153846153846154,0.282051282051282,0.282051282051282,0.282051282051282,0.0512820512820513,0.307692307692308,0.41025641025641,0.153846153846154,0.179487179487179,0.0512820512820513,0.128205128205128,0.0769230769230769,0.179487179487179,0.0769230769230769,0.128205128205128,0.0769230769230769,0.153846153846154,0.0789473684210526,0.128205128205128,0.0769230769230769,0.153846153846154,0.0769230769230769,0.128205128205128,0.0555555555555556,0.135135135135135,0.0769230769230769,0.128205128205128,0.0555555555555556,0.135135135135135,0.0769230769230769,0.102564102564103,0.153846153846154,0.111111111111111,0.0769230769230769,0.153846153846154,0.0571428571428571,0.153846153846154,0.102564102564103,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,0.135135135135135,0.0769230769230769,0.0512820512820513,0.135135135135135,0.0769230769230769,0.0526315789473684,0.135135135135135,0.0512820512820513,0.0769230769230769,0.153846153846154,0.0540540540540541,0.0769230769230769,0.0555555555555556,0.153846153846154,0.0526315789473684,0.0769230769230769,0.0512820512820513,0.153846153846154,0.0512820512820513,0.0769230769230769,0.153846153846154,0.0512820512820513,0.0769230769230769,0.153846153846154,NA,0,NA,0,0,0,NA,NA,0,0.0256410256410256,NA,0.0256410256410256,NA,0.0256410256410256,NA,0.0512820512820513,0.0256410256410256,NA,NA,0.0256410256410256,NA,NA,0.0256410256410256,NA
"Schlumbergera_truncata_15H04_pet__NC_002815",0.0446330347320446,0.316626889419252,0.271367857705021,0.358688733290898,0.457486300159095,0.447141228213064,0.465287798621132,0.445439739413681,0.444209154585437,0.446815442254439,0.268934026137616,0.304436752674638,0.221381267738884,0.454059309674283,0.272151898734177,0.293619791666667,0.270343580470163,0.277576853526221,0.215641952983725,0.227213541666667,0.0375226039783002,0.314673046251994,0.458340641992633,0.459217681108577,0.451059359131501,0.313922036595068,0.357893061744112,0.464587394411956,0.22232734153264,0.359166136218969,0.441338966525837,0.44037331489803,0.0391140433553252,0.453622681134057,0.468881685575365,0.310716898317484,0.441205211726384,0.033195020746888,0.252679209335556,0.302461899179367,0.304795573316938,0.0308049535603715,0.256769983686786,0.31231135822081,0.304221028396009,0.0270185359723531,0.260379208891795,0.311663780890918,0.303793580095223,0.034032634032634,0.261625176139032,0.289976533690915,0.299750856431018,0.0339352428393524,0.263554926921264,0.288522937321459,0.299937868903386,0.0303265940902022,0.267191188040913,0.314294583268664,0.297563261480787,0.0396630934150077,0.303587856485741,0.0241461477362987,0.309074573225517,0.0380116959064327,0.306049822064057,0.0392036753445636,0.303448275862069,0.0394050904630481,0.303694619040319,0.0365310821181888,0.298780487804878,0.0274294670846395,0.311606722161143,0.299328229964068,0.0335591133004926,0.29105473965287,0.298780487804878,0.03779963122311,0.264878199198273,0.303332821379204,0.0277255639097744,0.2655818237642,0.291861240827218,0.303165334972342,0.0375153751537515,0.264760147601476,0.303732303732304,0.303379416282642,0.0378461538461538,0.264578833693305,0.303318992009834,0.0372193171331898,0.264470443349754,0.301694915254237,0.0909090909090909,0.0183908045977011,0.0243161094224924,0,0.0183767228177642,0.0183767228177642,0.0286532951289398,0.0232558139534884,0.0256410256410256,0,0,0,0,0,0,0.0331553182020472,0.00214100015292858,0.00427350427350427,0,0.00168867055572613,0.0020703933747412,0,0.00641326450805569,0.150837988826816
"Schlumbergera_truncata_15H04_pet__NC_006059",0.0465116279069767,0.173913043478261,0.115942028985507,0.223188405797101,0.355421686746988,0.379710144927536,0.368115942028986,0.376811594202899,0.379710144927536,0.385507246376812,0.11304347826087,0.188405797101449,0.115942028985507,0.344927536231884,0.127777777777778,0.125,0.127777777777778,0.133333333333333,0.116666666666667,0.1375,0.0333333333333333,0.174418604651163,0.36144578313253,0.364457831325301,0.352409638554217,0.179710144927536,0.231884057971014,0.371014492753623,0.127536231884058,0.234782608695652,0.391304347826087,0.321739130434783,0.0405797101449275,0.337349397590361,0.359420289855072,0.191489361702128,0.368115942028986,0.0285035629453682,0.0962732919254658,0.174563591022444,0.176039119804401,0.0222222222222222,0.11377245508982,0.180929095354523,0.16548463356974,0.0197530864197531,0.103975535168196,0.173302107728337,0.163934426229508,0.0272952853598015,0.0866141732283465,0.157635467980296,0.163895486935867,0.027431421446384,0.0945558739255014,0.15609756097561,0.163507109004739,0.0223325062034739,0.11965811965812,0.173708920187793,0.162291169451074,0.0259433962264151,0.172985781990521,0.020253164556962,0.198675496688742,0.0196560196560197,0.185286103542234,0.0257009345794393,0.17096018735363,0.026378896882494,0.172985781990521,0.0234192037470726,0.163895486935867,0.0189125295508274,0.176056338028169,0.163895486935867,0.0212765957446809,0.15970515970516,0.163895486935867,0.035377358490566,0.10093896713615,0.171361502347418,0.0329411764705882,0.100467289719626,0.160194174757282,0.169014084507042,0.0351288056206089,0.100467289719626,0.171764705882353,0.169014084507042,0.0377358490566038,0.10093896713615,0.171361502347418,0.0373831775700935,0.10093896713615,0.17096018735363,0.454545454545455,0.0165094339622642,0.0287769784172662,NA,0.0143884892086331,0.0145985401459854,0.029585798816568,0.0258899676375405,NA,0,0,0,0,0,0,0.0424242424242424,0.0023696682464455,0.00234192037470726,0,0.00237529691211401,0.00236406619385343,0,0.00731707317073171,0.0675675675675676
"Schlumbergera_truncata_15H04_pol__NC_002815",0.0444968553459119,0.316300541228908,0.271338582677165,0.358382423181022,0.457552175451008,0.447196870925684,0.465190888675008,0.445494541306827,0.444263363754889,0.446870925684485,0.268746061751733,0.304108295293562,0.221486038807383,0.453955901426719,0.271616115889543,0.293159609120521,0.269805341783612,0.277048438207334,0.215934812132187,0.227361563517915,0.0375735626980534,0.314344981649912,0.458406458406458,0.459283959283959,0.450946040644709,0.313753581661891,0.35758637159688,0.46432634487242,0.222432560340748,0.358860054131508,0.441391643635181,0.440428843160989,0.0391324846770391,0.453510768691998,0.468623317658505,0.310338517840805,0.441420889685514,0.0330514988470407,0.252561353347629,0.302278820375335,0.304474857757958,0.030664395229983,0.256690600522193,0.312142403051494,0.303900491400491,0.0268783401446086,0.260300850228908,0.311496062992126,0.303472649047326,0.0338983050847458,0.261591478696742,0.289787019956398,0.299423586228384,0.0338006230529595,0.263406195942758,0.288332212508406,0.2996114996115,0.0301898537192655,0.267002518891688,0.314236919732961,0.297233942803563,0.0395341710082746,0.303267372296364,0.0239987285441831,0.308701905789284,0.0378752886836028,0.305727554179567,0.0390744713453877,0.303127874885005,0.0392758514881866,0.303374233128834,0.0363999385655045,0.298561151079137,0.0272898368883312,0.311439346323067,0.299109235818097,0.033420606807331,0.290866588746034,0.298561151079137,0.037663335895465,0.264692272096252,0.303011677934849,0.0275862068965517,0.26539702042697,0.291673619222426,0.302843966179862,0.0373846153846154,0.264574680818336,0.30355705778207,0.303058244966959,0.0377097121748499,0.26439265318722,0.302997694081476,0.0370883348722684,0.264284614199908,0.301371974718668,0.0909090909090909,0.0183992640294388,0.0275229357798165,0,0.0183851692967673,0.0183851692967673,0.031700288184438,0.0267558528428094,0.0256410256410256,0,0,0,0,0,0,0.0331553182020472,0.00214198286413709,0.0043010752688172,0,0.00168944862540316,0.00208333333333333,0,0.00641627543035994,0.150837988826816
